2018,1,SUV,自主紧凑型,25,东风风行,东风风行SX6,3594
2018,1,SUV,自主紧凑型,26,猎豹汽车,猎豹CS10,3509
2018,1,SUV,自主紧凑型,27,上汽乘用车,名爵GS锐腾,3467
2018,1,SUV,自主紧凑型,28,开瑞汽车,开瑞K60,3026
2018,1,SUV,自主紧凑型,29,观致汽车,观致5 SUV,2949
2018,1,SUV,自主紧凑型,30,力帆汽车,力帆迈威,2849
2018,1,SUV,自主紧凑型,31,野马汽车,野马T70,2800
2018,1,SUV,自主紧凑型,32,汉腾汽车,汉腾X7,2727
2018,1,SUV,自主紧凑型,33,上汽乘用车,荣威RX5新能源,2699
2018,1,SUV,自主紧凑型,34,陆风汽车,陆风,2000
2018,1,SUV,自主紧凑型,35,海马汽车,海马S7,1943
2018,1,SUV,自主紧凑型,36,北京汽车,北京BJ40,1698
2018,1,SUV,自主紧凑型,37,众泰汽车,大迈X5,1609
2018,1,SUV,自主紧凑型,38,长城汽车,哈弗H5,1379
2018,1,SUV,自主紧凑型,39,北京汽车,北京BJ20,1330
2018,1,SUV,自主紧凑型,40,众泰汽车,众泰SR7,1269
2018,1,SUV,自主紧凑型,41,力帆汽车,力帆X70,1238
2018,1,SUV,自主紧凑型,42,凯翼汽车,凯翼X5,1209
2018,1,SUV,自主紧凑型,43,江淮汽车,江淮瑞风S7,1103
2018,1,SUV,自主紧凑型,44,江淮汽车,江淮瑞风S5,1082
2018,1,SUV,自主紧凑型,45,野马汽车,野马T80,1008
2018,1,SUV,自主紧凑型,46,斯威汽车,SWM斯威X3,972
2018,1,SUV,自主紧凑型,47,东风乘用车,东风风神AX5,875
2018,1,SUV,自主紧凑型,48,众泰汽车,众泰SR9,681
2018,1,SUV,自主紧凑型,49,华泰汽车,华泰圣达菲,676
2018,1,SUV,自主紧凑型,50,北汽银翔,北汽幻速S6,619
2018,1,SUV,自主紧凑型,51,一汽奔腾,奔腾X80,524
2018,1,SUV,自主紧凑型,52,广汽新能源,广汽传祺GS4新能源,507
2018,1,SUV,自主紧凑型,53,福田汽车,福田萨瓦纳,293
2018,1,SUV,自主紧凑型,54,东风裕隆,纳智捷优6 SUV,243
2018,1,SUV,自主紧凑型,55,凯翼汽车,凯翼V3,140
2018,1,SUV,自主紧凑型,56,北汽制造,北汽勇士,115
2018,1,SUV,自主紧凑型,57,小鹏汽车,小鹏汽车G3,39
2018,1,SUV,自主紧凑型,58,华晨中华,中华V5,32
2018,1,SUV,自主紧凑型,59,北京汽车,北汽绅宝X55,8
2018,1,SUV,自主紧凑型,60,观致汽车,观致3都市SUV,5
2018,1,SUV,自主紧凑型,61,海马汽车,海马骑士,0
2018,1,SUV,自主紧凑型,62,北京汽车,北汽绅宝X65,0
2018,1,SUV,自主紧凑型,63,汉腾汽车,汉腾X7新能源,0
2018,1,SUV,自主紧凑型,64,天津一汽,一汽骏派D80,0
2018,1,SUV,自主紧凑型,65,汉腾汽车,汉腾X5新能源,0
2018,1,SUV,自主紧凑型,66,开瑞汽车,开瑞K60EV,0
2018,1,SUV,自主紧凑型,67,北汽昌河,昌河Q7,0
2018,1,SUV,自主紧凑型,68,广汽三菱,祺智PHEV,0
2018,1,SUV,自主紧凑型,69,一汽奔腾,奔腾SENIA R9,0
2018,1,SUV,自主紧凑型,70,猎豹汽车,猎豹迈途,0
2018,1,SUV,自主紧凑型,71,北京汽车,北京汽车智行,0
2018,1,SUV,自主紧凑型,72,吉利汽车,吉利帝豪GSe,0
2018,1,SUV,自主紧凑型,73,一汽吉林,一汽森雅R9,0
2018,1,SUV,自主紧凑型,74,吉利汽车,领克01新能源,0
2018,1,SUV,自主紧凑型,75,长城汽车,欧拉iQ,0
2018,1,SUV,自主紧凑型,76,野马汽车,野马E70电动,0
2018,1,SUV,自主紧凑型,77,长城汽车,哈弗F5,0
2018,1,SUV,自主紧凑型,78,吉利汽车,领克02,0
2018,1,SUV,自主紧凑型,79,长城汽车,哈弗H4,0
2018,1,SUV,自主紧凑型,80,比亚迪,比亚迪宋新能源,0
2018,1,SUV,自主紧凑型,81,上汽乘用车,名爵HS,0
2018,1,SUV,自主紧凑型,82,华泰汽车,华泰新能源EV,0
2018,1,SUV,自主紧凑型,83,广汽乘用车,广汽传祺GS5,0
2020,4,SUV,日系小型,1,东风本田,本田XR-V,15480
2018,1,SUV,自主紧凑型,84,众泰汽车,众泰T500,0
2018,1,SUV,自主紧凑型,85,上汽通用五菱,宝骏530,0
2018,1,SUV,自主紧凑型,86,斯威汽车,SWM斯威G01,0
2018,1,SUV,自主紧凑型,87,长城汽车,WEY VV6,0
2020,4,SUV,日系小型,2,广汽本田,本田缤智,12379
2020,4,SUV,日系小型,3,广汽丰田,丰田C-HR,4590
2020,4,SUV,日系小型,4,一汽丰田,丰田奕泽,4075
2020,4,SUV,日系小型,5,东风日产,日产劲客,1275
2020,4,SUV,日系小型,6,广汽丰田,丰田C-HR EV,33
2020,4,SUV,日系小型,7,东风本田,本田X-NV,2
2020,4,SUV,日系小型,8,长安铃木,铃木骁途,0
2020,4,SUV,日系小型,9,长安铃木,铃木维特拉,0
2020,4,SUV,日系小型,10,长安铃木,铃木锋驭,0
2017,12,SUV,美系紧凑型,1,长安福特,福特翼虎,11040
2017,12,SUV,美系紧凑型,2,广汽菲克,Jeep指南者,10302
2017,12,SUV,美系紧凑型,3,上汽通用凯迪拉克,凯迪拉克XT4,0
2018,2,SUV,美系紧凑型,1,广汽菲克,Jeep指南者,3403
2018,2,SUV,美系紧凑型,2,长安福特,福特翼虎,2980
2018,2,SUV,美系紧凑型,3,上汽通用凯迪拉克,凯迪拉克XT4,0
2017,11,SUV,自主紧凑型,1,长城汽车,哈弗H6,54097
2017,11,SUV,自主紧凑型,2,吉利汽车,吉利博越,30884
2017,11,SUV,自主紧凑型,3,长安汽车,长安CS75,26456
2017,11,SUV,自主紧凑型,4,上汽乘用车,荣威RX5,25245
2017,11,SUV,自主紧凑型,5,广汽乘用车,广汽传祺GS4,23651
2017,11,SUV,自主紧凑型,6,吉利汽车,吉利帝豪GS,17487
2017,11,SUV,自主紧凑型,7,长安汽车,长安CS55,15457
2017,11,SUV,自主紧凑型,8,华泰汽车,华泰圣达菲,14096
2017,11,SUV,自主紧凑型,9,东风风行,东风风行景逸SUV,13872
2017,11,SUV,自主紧凑型,10,吉利汽车,吉利远景X6,13647
2017,11,SUV,自主紧凑型,11,上汽通用五菱,宝骏560,12633
2017,11,SUV,自主紧凑型,12,比亚迪,比亚迪宋,10444
2017,11,SUV,自主紧凑型,13,长城汽车,WEY VV5,10277
