上海,广州,2019-03-16,False,东方航空,MU5301,12:30,15:10,53%,1200
上海,广州,2019-03-16,False,南方航空,CZ380,12:45,15:30,90%,1360
上海,广州,2019-03-16,False,上海航空,FM9309,13:30,16:05,83%,1200
上海,广州,2019-03-16,False,东方航空,MU9309,13:30,16:05,83%,1200
上海,广州,2019-03-16,False,南方航空,CZ3532,13:50,16:25,83%,1600
上海,广州,2019-03-16,False,东方航空,MU5307,14:30,17:05,93%,1600
上海,广州,2019-03-16,False,南方航空,CZ3538,14:50,17:30,80%,1360
上海,广州,2019-03-16,False,东方航空,MU9315,15:30,18:15,90%,1600
上海,广州,2019-03-16,False,上海航空,FM9315,15:30,18:15,90%,1600
上海,广州,2019-03-16,False,南方航空,CZ3540,15:50,18:25,87%,1600
上海,广州,2019-03-16,False,上海航空,FM9527,16:05,18:55,80%,1520
上海,广州,2019-03-16,False,东方航空,MU9527,16:05,18:55,80%,1520
上海,广州,2019-03-16,False,东方航空,MU5313,16:35,19:10,73%,1600
上海,广州,2019-03-16,False,南方航空,CZ3526,16:50,19:35,70%,1360
上海,广州,2019-03-16,False,中国国航,CA1865,16:55,19:40,77%,1110
上海,广州,2019-03-16,False,东方航空,MU9327,17:30,20:05,83%,1040
上海,广州,2019-03-16,False,上海航空,FM9327,17:30,20:05,83%,1040
上海,广州,2019-03-16,False,上海航空,FM9313,18:30,21:05,80%,1600
上海,广州,2019-03-16,False,东方航空,MU9313,18:30,21:05,80%,1600
上海,广州,2019-03-16,False,南方航空,CZ3572,18:50,21:15,73%,1360
上海,广州,2019-03-16,False,东方航空,MU5315,19:15,22:00,83%,1040
上海,广州,2019-03-16,False,南方航空,CZ3504,19:50,22:25,73%,1200
上海,广州,2019-03-16,False,中国国航,CA1830,20:00,22:25,70%,840
上海,广州,2019-03-16,False,吉祥航空,HO1287,20:10,22:40,90%,720
上海,广州,2019-03-16,False,南方航空,CZ3582,20:15,22:40,63%,1040
上海,广州,2019-03-16,False,东方航空,MU5309,20:35,23:05,83%,870
上海,广州,2019-03-16,False,南方航空,CZ3546,20:55,23:45,67%,870
上海,广州,2019-03-16,False,南方航空,CZ3585,21:20,23:55,87%,790
上海,广州,2019-03-16,False,上海航空,FM9317,21:10,00:10,87%,870
上海,广州,2019-03-16,False,东方航空,MU9317,21:10,00:10,87%,870
上海,广州,2019-03-16,False,南方航空,CZ3180,21:50,00:25,77%,790
上海,广州,2019-03-16,False,东方航空,MU5311,22:00,00:40,50%,790
上海,广州,2019-03-16,False,春秋航空,9C8835,07:25,10:00,100%,990
上海,广州,2019-03-16,False,春秋航空,9C8855,13:10,15:45,87%,990
上海,广州,2019-03-16,False,春秋航空,9C8931,18:05,20:35,90%,910
上海,广州,2019-03-16,False,春秋航空,9C8929,22:00,00:40,83%,740
上海,广州,2019-03-16,False,春秋航空,9C8541,23:50,02:40,83%,740
北京,上海,2019-03-17,False,吉祥航空,HO1252,06:35,08:55,90%,370
北京,上海,2019-03-17,False,中国国航,CA155,07:15,09:30,100%,430
北京,上海,2019-03-17,False,海南航空,HU7605,07:20,09:35,93%,395
北京,上海,2019-03-17,False,中国国航,CA1831,07:30,09:35,97%,450
北京,上海,2019-03-17,False,东方航空,MU5183,07:35,10:00,100%,450
