title,comment,play,pic,aid,bvid,created,date,time,length,video_review,favorite,coin,share,like
【KB/漏/三/鸢/YUKI/祖/易/樊】妖谭,5161,468020,//i1.hdslb.com/bfs/archive/5d9e158818e9b4cd720d12a68a118b567bfa5e67.jpg,38573329,BV1Pt411Y7bQ,1546142434,2018/12/30,12:0:34,03:53,9155,39163,49025,4671,44946
【KBShinya】生僻字【重新学拼音系列~】,3613,601869,//i2.hdslb.com/bfs/archive/cbc52aaacef9428f5f9520bb45d05fa8a01e4f2a.jpg,39224173,BV1mt411r75v,1545993197,2018/12/28,18:33:17,03:37,4138,27755,37891,4311,39095
【KBShinya】你是我的优乐美,4395,208907,//i0.hdslb.com/bfs/archive/c09b3fab544c5715e7f55e1aa224d26d943bdddf.jpg,38842340,BV1bt411k7r6,1545652814,2018/12/24,20:0:14,03:42,4572,9783,17066,788,16393
【KBShinya】无法原谅【搞笑翻唱 鬼畜配音】,5704,514972,//i0.hdslb.com/bfs/archive/0d45ca15b1bbddaa8ef45b968bc7ccabfba393e1.jpg,37699017,BV1Pt411D7NM,1544260718,2018/12/8,17:18:38,04:47,9279,18211,32790,12347,33719
【KBShinya】年少有为,5328,284287,//i0.hdslb.com/bfs/archive/b2fedf5fb900b8d99c6389d081ddcc5fab2c4ea5.jpg,36756247,BV1Mt41197H4,1543149278,2018/11/25,20:34:38,04:49,5609,13348,28012,1450,23349
【KBShinya】末日派热舞,5309,118464,//i0.hdslb.com/bfs/archive/dd5c06f57046244ef15f01411f3cb5313da4ecf6.jpg,36156580,BV1Yt411m7ax,1542456028,2018/11/17,20:0:28,03:27,5198,8072,18236,431,15054
【KBShinya】POP/STARS【全英文翻唱】,4631,593712,//i0.hdslb.com/bfs/archive/36912663064480ac517966ed646432a832bca576.jpg,36080029,BV1ut411m7us,1542365576,2018/11/16,18:52:56,03:13,4575,24603,30729,2236,30811
【KBShinya】不斩无名【iGNB！！！】,2571,232441,//i1.hdslb.com/bfs/archive/8c3556b59b44deb9fe47944371ce680858a1730f.jpg,35666425,BV1Ct411m7cY,1541829614,2018/11/10,14:0:14,03:55,2265,15416,29076,2957,23661
【KBShinya】沙漠骆驼【狂野男孩演唱版】,3259,405878,//i0.hdslb.com/bfs/archive/c58b6ccdd8faa7f3b8f67d20588ff37a2dda47f1.jpg,35129595,BV1Nb411w7Yb,1541153682,2018/11/2,18:14:42,05:38,3175,12559,25152,1146,23229
【三无/泠鸢/哦漏/KB】妖行神都【神都夜行录】,3348,322719,//i2.hdslb.com/bfs/archive/0a73c124f65163a632104519e0c7548156fa4e49.jpg,34528260,BV1Mt411d7Ct,1540555204,2018/10/26,20:0:4,04:21,4619,21175,27131,1988,24961
【KBShinya】荆棘裙摆【螺旋圆舞曲】,3795,137094,//i0.hdslb.com/bfs/archive/f3c44f71664bffb927237c8d232f0148ee7209dd.jpg,34092835,BV1mt411d7KP,1539950408,2018/10/19,20:0:8,03:39,3608,6904,13659,1067,15556
【KBShinya】竹鼠的一百种死法【搞笑翻唱】,5563,482688,//i0.hdslb.com/bfs/archive/dd7c58db259ebc507512fd9f8657254d563029e1.jpg,33680163,BV1Qt411f72z,1539340452,2018/10/12,18:34:12,04:09,5882,22582,35238,4677,31270
【三无×KBShinya】封喉【比一比谁更攻！】,4241,540395,//i2.hdslb.com/bfs/archive/ecb26797454f62b00059c9ef78cdbc172fdc5c49.jpg,33099077,BV1GW41127sK,1538651449,2018/10/4,19:10:49,06:01,5199,24167,22632,2078,27691
【KBShinya】盗将行 白展堂鬼畜翻唱【2P原版翻唱】,1613,378639,//i1.hdslb.com/bfs/archive/d38875d2f45233f00e67fb2182e05b0902784a5e.jpg,32315516,BV1hW411z7V8,1537706696,2018/9/23,20:44:56,06:36,1736,15730,20859,3004,19036
【KBShinya】此刻正当燃,3255,176570,//i1.hdslb.com/bfs/archive/1b84e697d797dce974a95621ca62fd57e047fb3c.jpg,32184752,BV1aW411r7gt,1537545638,2018/9/22,0:0:38,02:17,3298,4806,16411,931,15661
【排/仙/漏/KB】青衫薄【戏腔】,4183,775558,//i2.hdslb.com/bfs/archive/fa5c577543107531f4f09abde896c155098ef094.jpg,31657837,BV13W411y761,1536919235,2018/9/14,18:0:35,03:49,9274,51890,43431,8026,41079
【KBShinya】勇者逗恶龙【魔性笑声慎入】,3001,197103,//i2.hdslb.com/bfs/archive/5efa930d34397a9079d3955051a826d9efdd920f.jpg,30970512,BV1SW411o7L8,1535904025,2018/9/3,0:0:25,03:09,4398,5756,11126,596,11342
【KBShinya】That Girl【精致PV】,5282,274695,//i0.hdslb.com/bfs/archive/8275a98f3e95dca57b26478498ed4932e1531ae0.jpg,30883459,BV1ws411F7sY,1535794784,2018/9/1,17:39:44,03:01,1624,13826,29730,1428,20345
【8位UP主原创合作专辑】『表情包』全曲试听,3800,417857,//i1.hdslb.com/bfs/archive/9e1b632d7ccb17b70746de1036fb9f3fda1c4957.jpg,30286843,BV1BW411D7MP,1535190360,2018/8/25,17:46:0,08:04,13454,24047,18094,4314,24608
【KBShinya×三无】未名之罪【鬼切】,6221,800561,//i0.hdslb.com/bfs/archive/dcc7eeb08a7f43b1295fd6fcb1e6d900aba31193.jpg,30053588,BV1TW411X7wo,1534996837,2018/8/23,12:0:37,04:15,7135,38582,35675,4399,35949
【KBShinya】卡路里【搞笑翻唱请慎入】,10086,1030077,//i0.hdslb.com/bfs/archive/864e9164392f5c8c1ccbe93fe29193b6a05b9d0d.jpg,28899245,BV1as411M7cY,1533786479,2018/8/9,11:47:59,03:53,17253,35842,47928,22431,54039
【KBShinya】悦神【天官赐福同人曲】,10259,1711928,//i1.hdslb.com/bfs/archive/98fb5a1841c0563276a92c46847cb41ff90765ea.jpg,28324768,BV1Ms41137EL,1533185812,2018/8/2,12:56:52,04:23,28072,116971,88521,24018,93746
【KBShinya】妖具万相【妖神记同人曲】,1920,199441,//i0.hdslb.com/bfs/archive/eeddbb6731647b7c35613c14f39403ef4b3c0ea2.jpg,28091848,BV1Qs411c7QL,1532952016,2018/7/30,20:0:16,03:34,2069,6842,11195,452,14376
【KBShinya】浪人琵琶【洗脑的古风RnB】,2559,390530,//i0.hdslb.com/bfs/archive/a38ab8cdeed283765d9fc1a268c4702acd358726.jpg,27556152,BV1Js411P7PU,1532348506,2018/7/23,20:21:46,03:44,1805,13359,13658,1613,15193
