title,comment,play,pic,aid,bvid,created,date,time,length,video_review,favorite,coin,share,like
作为美国人和百万中国学生在线PK高考英语，能排第几名？,3791,1541031,//i2.hdslb.com/bfs/archive/65dbe2e09a549fe91fede31e1931f3f5e39cf5ca.jpg,90690374,BV1c7411A7fT,1582340459,2020/2/22,11:0:59,05:33,18024,5896,22162,6370,102436
新冠肺炎｜实拍美国物资捐赠过程，海外华人留学生让人感动！,4372,1499209,//i0.hdslb.com/bfs/archive/80b77d1692d990569ca8d55982353a52470c331b.jpg,87458772,BV1q741187BN,1581134425,2020/2/8,12:0:25,06:20,9485,12412,77307,5287,134914
新冠肺炎｜街访美国路人，海外网友怎么看新型冠状病毒？,10696,3427219,//i1.hdslb.com/bfs/archive/9f8c9bb8e80d7da37d063a3e5fca17d9c61285cb.jpg,85923709,BV1Q7411B7XZ,1580465302,2020/1/31,18:8:22,05:15,22360,32005,175144,10934,289141
探秘北欧企业文化，为何北欧是世界最发达地方？,3904,1856925,//i2.hdslb.com/bfs/archive/0ead0c02ece966221def9b6a457d9e3c6ef17cfa.jpg,84455143,BV1F7411e7Rw,1579663835,2020/1/22,11:30:35,06:26,9688,10261,20700,11150,85553
试吃世界最有名大厨的餐厅，惠灵顿牛排做的怎样？,4378,2710416,//i0.hdslb.com/bfs/archive/b7c88b7bdc719c0ddb600728f3675ce7297b7b3e.jpg,83834515,BV1BJ411E7RE,1579256769,2020/1/17,18:26:9,05:25,13383,7376,20733,2992,110300
拉斯维加斯800元/位自助餐和牛随便吃？能吃回本吗？,3414,2688247,//i2.hdslb.com/bfs/archive/0c6f3054dacc894498a33ae34679aa71b8ebac7d.jpg,83399269,BV1TJ411J7wz,1579059039,2020/1/15,11:30:39,05:55,17721,6718,25805,3918,112327
赌场套路有多深？实拍拉斯维加斯怎样让你人钱分离！,4436,2130668,//i1.hdslb.com/bfs/archive/d22ce36d24bea6e97feb20e1807c72dcce35aea6.jpg,82934760,BV1RJ411H7qa,1578712944,2020/1/11,11:22:24,05:32,10921,7067,21932,3619,99966
世界最大科技展CES，中国科技品牌在海外到底怎样？,4124,2192033,//i2.hdslb.com/bfs/archive/8c8d949aad1f4386fd9b5cea73ddcf64e3734063.jpg,82577062,BV1GJ411G7T6,1578478327,2020/1/8,18:12:7,05:54,14781,13212,42985,7087,117360
云南咖啡进军美国第一步：纽约最好烘焙厂愿意合作吗？,3848,1552003,//i0.hdslb.com/bfs/archive/1731630ac2016fd84df088439c5295869791f32b.jpg,82270297,BV1SJ411L7Ez,1578281447,2020/1/6,11:30:47,04:28,5931,11487,75393,2952,118510
探秘美国海鲜业，中国吃货带火的波士顿龙虾要凉了？,6946,2309404,//i1.hdslb.com/bfs/archive/f8f91aab5817d48dbd47c6064d52e8a14348fde5.jpg,81236383,BV1GJ411Y7k4,1577676623,2019/12/30,11:30:23,05:54,13562,6278,21950,3540,92302
